-113	383	1491
-274	-393	1412	93	-381	1435
-274	-393	1412	93	-381	1435
-274	-393	1412	93	-380	1435
-274	-393	1412	93	-380	1435
-274	-393	1412	93	-380	1435
-274	-393	1412	93	-379	1435
-274	-393	1412	94	-378	1435
-274	-393	1412	94	-377	1435
-274	-393	1412	94	-376	1435
-274	-393	1412	94	-375	1435
-274	-393	1412	94	-375	1435
-274	-393	1412	94	-374	1435
-274	-393	1412	94	-374	1435
-274	-393	1412	95	-374	1435
-274	-393	1412	94	-377	1434
-274	-393	1412	94	-377	1434
-274	-393	1412	94	-377	1434
-274	-393	1412	94	-377	1434
-274	-393	1412	94	-377	1434
-274	-393	1412	94	-376	1434
-274	-393	1412	94	-376	1434
-274	-393	1412	95	-375	1434
-274	-393	1412	95	-375	1434
-274	-393	1412	95	-375	1434
-274	-393	1412	95	-375	1434
-274	-393	1412	95	-374	1434
-274	-393	1412	95	-374	1433
-274	-393	1412	95	-374	1433
-274	-393	1412	95	-374	1433
-274	-393	1412	95	-374	1433
-274	-393	1412	95	-374	1433
-274	-393	1412	95	-376	1433
-274	-393	1412	95	-377	1433
-274	-393	1412	94	-377	1433
-274	-393	1412	94	-377	1433
-274	-393	1412	94	-379	1433
-274	-393	1412	94	-378	1433
-274	-393	1412	94	-378	1432
-274	-393	1412	94	-377	1432
-274	-393	1412	94	-377	1432
-274	-393	1412	94	-376	1431
-274	-393	1412	94	-376	1431
-274	-393	1412	94	-378	1431
-274	-393	1412	94	-379	1430
-274	-393	1412	93	-379	1430
-274	-393	1412	93	-380	1429
-274	-393	1412	93	-382	1429
-274	-393	1412	93	-383	1426
-274	-393	1412	91	-384	1414
-274	-393	1412	87	-379	1386
-274	-393	1412	84	-368	1347
-274	-393	1412	83	-351	1311
-274	-393	1412	81	-330	1273
-274	-393	1412	79	-309	1243
-274	-393	1412	72	-270	1206
-274	-393	1412	66	-228	1198
-274	-393	1412	59	-200	1185
-274	-393	1412	41	-143	1159
-273	-393	1412	31	-113	1147
-273	-393	1412	13	-73	1132
-273	-393	1412	-6	-25	1120
-273	-392	1412	-14	-3	1119
-273	-392	1412	-19	11	1120
-273	-392	1412	-26	27	1125
-273	-392	1412	-31	38	1132
-273	-392	1412	-35	47	1141
-273	-392	1412	-39	51	1154
-273	-392	1412	-43	51	1168
-273	-392	1412	-47	49	1181
-273	-392	1412	-50	46	1191
-273	-392	1412	-52	43	1200
-273	-392	1413	-53	41	1209
-273	-392	1413	-55	38	1218
-273	-392	1413	-56	36	1226
-273	-392	1413	-58	33	1233
-273	-392	1413	-59	31	1239
-273	-392	1413	-60	29	1245
-273	-392	1413	-61	27	1251
-273	-392	1413	-61	25	1256
-273	-392	1413	-61	24	1261
-273	-392	1413	-64	28	1268
-273	-392	1413	-65	29	1270
-273	-392	1413	-66	30	1272
-273	-392	1413	-67	31	1273
-273	-392	1413	-68	31	1275
-273	-392	1413	-69	32	1277
-273	-392	1413	-70	33	1278
-273	-391	1413	-70	33	1280
-273	-391	1413	-71	33	1282
-273	-391	1413	-71	33	1283
-273	-391	1413	-72	33	1284
-273	-391	1413	-72	33	1285
-273	-391	1413	-73	33	1287
-273	-391	1413	-74	34	1288
-273	-391	1413	-73	33	1289
-273	-391	1413	-73	14	1282
-273	-391	1413	-74	17	1285
-273	-391	1413	-72	7	1280
-273	-391	1413	-71	2	1278
-273	-391	1413	-73	8	1283
-273	-391	1413	-74	12	1287
-273	-391	1413	-75	14	1289
-273	-391	1413	-77	20	1290
-273	-391	1413	-77	25	1290
-273	-391	1413	-69	25	1283
-273	-391	1413	-63	30	1283
-273	-391	1413	-58	34	1283
-273	-391	1413	-52	37	1284
-273	-391	1413	-59	56	1277
-273	-391	1413	-60	61	1276
-273	-391	1413	-57	71	1275
-273	-391	1413	-54	81	1276
-273	-391	1413	-51	90	1277
-273	-391	1413	-48	97	1278
-273	-391	1413	-47	102	1280
-273	-391	1413	-43	110	1284
-273	-391	1413	-40	117	1288
-273	-391	1413	-37	122	1292
-273	-391	1413	-35	126	1294
-273	-391	1413	-33	129	1297
-273	-391	1413	-32	131	1299
-273	-391	1413	-32	134	1300
-273	-391	1413	-31	135	1302
-273	-391	1413	-30	137	1304
-273	-391	1413	-30	139	1306
-273	-391	1413	-29	140	1307
-273	-391	1413	-28	141	1308
-273	-391	1413	-28	142	1309
-273	-391	1413	-28	142	1310
-273	-391	1413	-27	143	1311
-273	-391	1413	-27	143	1312
-273	-391	1413	-27	144	1312
-273	-391	1413	-27	144	1313
-273	-391	1413	-27	144	1313
-273	-391	1413	-27	144	1313
-273	-391	1413	-28	144	1313
-273	-391	1413	-28	144	1314
-273	-391	1414	-28	144	1314
-273	-391	1414	-28	144	1314
-273	-391	1414	-28	144	1314
-273	-391	1414	-28	144	1314
-273	-391	1414	-28	144	1314
-273	-391	1414	-28	144	1314
-273	-391	1414	-28	144	1315
-273	-391	1414	-28	144	1315
-273	-391	1414	-28	144	1315
-273	-391	1414	-28	144	1315
-273	-391	1414	-28	144	1315
-273	-391	1414	-29	144	1315
-274	-391	1414	-29	144	1315
-274	-391	1414	-29	144	1315
-274	-391	1414	-29	144	1315
-274	-391	1414	-29	144	1315
-274	-391	1414	-29	144	1315
-274	-391	1414	-29	144	1315
-274	-390	1414	-29	144	1315
-274	-390	1414	-29	145	1315
-274	-390	1415	-29	145	1313
-274	-390	1415	-28	145	1311
-274	-390	1415	-27	146	1310
-274	-390	1415	-31	184	1311
-274	-390	1415	-36	204	1305
-274	-390	1415	-36	210	1300
-274	-390	1415	-39	224	1291
-274	-390	1415	-41	236	1284
-274	-390	1415	-43	254	1277
-274	-390	1415	-44	269	1273
-274	-390	1415	-44	283	1269
-274	-390	1415	-43	293	1267
-275	-390	1415	-42	301	1265
-275	-390	1415	-42	307	1264
-275	-390	1415	-41	312	1264
-275	-390	1415	-39	317	1265
-275	-390	1415	-38	321	1266
-275	-390	1415	-37	323	1268
-275	-390	1415	-36	325	1270
-275	-390	1415	-36	326	1271
-275	-390	1415	-35	327	1272
-275	-390	1415	-35	328	1274
-275	-390	1415	-35	329	1275
-275	-390	1415	-34	329	1276
-275	-391	1415	-34	329	1278
-275	-391	1415	-34	329	1279
-275	-391	1416	-34	330	1280
-276	-391	1416	-34	330	1282
-276	-391	1416	-34	329	1283
-276	-391	1416	-34	329	1284
-276	-391	1416	-34	329	1285
-276	-391	1416	-34	329	1286
-276	-391	1416	-34	328	1286
-276	-391	1416	-34	328	1287
-276	-391	1416	-34	328	1288
-277	-391	1416	-34	327	1289
-277	-391	1416	-34	326	1289
-277	-391	1416	-34	326	1290
-277	-391	1416	-34	325	1291
-277	-391	1417	-34	325	1291
-277	-392	1417	-34	324	1292
-277	-392	1417	-34	324	1292
-277	-392	1417	-34	323	1293
-278	-392	1417	-34	323	1293
-278	-392	1417	-34	322	1293
-278	-392	1417	-34	322	1294
-278	-392	1417	-34	321	1294
-278	-392	1417	-34	321	1294
-278	-392	1417	-34	321	1295
-278	-392	1417	-33	320	1295
-278	-392	1417	-33	320	1295
-279	-392	1417	-33	320	1295
-279	-392	1418	-34	319	1296
-279	-392	1418	-34	317	1296
-279	-392	1418	-36	315	1295
-279	-392	1418	-36	313	1288
-279	-392	1418	-32	299	1284
-279	-392	1418	-31	290	1281
-280	-392	1418	-34	283	1277
-280	-392	1418	-38	276	1272
-280	-392	1418	-42	271	1267
-280	-392	1418	-45	263	1261
-280	-392	1418	-48	256	1254
-280	-392	1418	-51	251	1248
-280	-392	1418	-52	246	1243
-280	-392	1418	-53	242	1238
-280	-392	1418	-54	239	1233
-280	-392	1418	-55	235	1229
-280	-392	1417	-47	193	1191
-280	-392	1417	-46	189	1187
-281	-392	1417	-46	186	1185
-281	-392	1417	-44	183	1183
-281	-392	1417	-43	180	1182
-281	-392	1417	-42	179	1182
-281	-392	1417	-42	177	1181
-281	-393	1417	-42	178	1180
-281	-393	1417	-43	179	1179
-281	-393	1416	-44	180	1178
-281	-393	1416	-24	165	1186
-281	-393	1416	-18	161	1188
-281	-393	1416	-15	158	1190
-281	-393	1416	-27	182	1183
-281	-393	1416	-17	169	1189
-281	-393	1415	-14	164	1191
-281	-393	1415	-11	162	1192
-281	-393	1415	-10	161	1193
-281	-393	1415	-14	175	1192
-281	-393	1415	-17	183	1191
-281	-393	1415	-41	211	1182
-281	-393	1415	3	171	1197
-281	-393	1414	11	180	1195
-281	-393	1414	14	183	1193
-281	-393	1414	15	183	1192
-281	-393	1414	16	183	1191
-281	-393	1414	5	176	1191
-281	-393	1414	-90	162	1192
-281	-393	1413	-32	107	1214
-281	-393	1413	-32	103	1216
-281	-393	1413	-33	97	1218
-281	-393	1413	-40	87	1223
-281	-393	1413	-50	77	1227
-281	-393	1413	-58	64	1230
-281	-393	1412	-83	20	1205
-281	-393	1412	-117	40	1212
-281	-393	1412	-120	40	1214
-281	-393	1412	-134	42	1215
-281	-393	1412	-155	45	1217
-281	-393	1412	-188	51	1209
-281	-393	1412	-198	52	1202
-281	-393	1412	-209	53	1190
-281	-393	1412	-219	56	1176
-281	-393	1412	-229	59	1156
-281	-393	1412	-234	61	1137
-281	-393	1412	-229	63	1127
-281	-393	1412	-218	67	1107
-281	-393	1412	-206	72	1086
-281	-393	1412	-180	78	1063
-281	-393	1412	-169	81	1052
-281	-393	1412	-141	88	1037
-281	-393	1412	-123	92	1028
-281	-393	1412	-95	98	1021
-282	-392	1412	-37	104	1020
-282	-392	1413	-22	105	1022
-283	-391	1413	-4	105	1026
-283	-391	1413	14	105	1034
-284	-391	1413	29	104	1042
-284	-392	1413	43	103	1051
-284	-392	1413	53	102	1060
-284	-392	1413	69	99	1076
-284	-392	1413	81	94	1090
-284	-393	1413	87	92	1100
-284	-393	1412	95	88	1115
-284	-393	1412	99	86	1126
-284	-393	1412	102	84	1137
-284	-393	1411	105	81	1149
-284	-393	1411	106	79	1161
-284	-393	1411	106	77	1172
-284	-393	1410	105	75	1183
-284	-393	1410	103	73	1193
-284	-393	1410	101	72	1202
-284	-393	1409	99	70	1212
-284	-393	1409	97	69	1220
-284	-393	1409	94	68	1226
-284	-393	1409	91	67	1232
-284	-393	1409	85	66	1238
-284	-393	1408	79	64	1242
-284	-393	1408	72	62	1246
-284	-393	1408	64	61	1249
-284	-393	1408	51	60	1251
-284	-393	1408	31	63	1250
-284	-393	1408	21	65	1249
-284	-393	1408	14	66	1248
-284	-393	1408	10	67	1248
-284	-394	1408	6	68	1247
-284	-394	1408	3	69	1246
-284	-394	1408	0	71	1245
-284	-394	1408	-20	99	1224
-284	-394	1408	-20	98	1225
-284	-394	1408	-20	97	1226
-285	-394	1408	-20	98	1226
-285	-393	1409	-20	98	1226
-285	-393	1409	-20	98	1226
-285	-393	1409	-21	99	1225
-285	-393	1409	-21	102	1223
-286	-393	1409	-22	105	1222
-286	-393	1409	-25	111	1219
-286	-393	1409	-21	144	1203
-286	-393	1409	-6	139	1214
-286	-393	1409	-13	157	1204
-286	-393	1409	-61	173	1223
-286	-393	1409	-22	151	1223
-287	-393	1409	-69	175	1234
-287	-393	1409	-71	168	1232
-287	-393	1409	-72	162	1231
-287	-393	1409	-74	157	1229
-287	-393	1409	-78	160	1227
-287	-393	1409	-89	174	1224
-287	-393	1409	-95	180	1221
-287	-393	1409	-95	173	1199
-287	-393	1410	-95	168	1188
-287	-393	1410	-94	162	1176
-287	-393	1410	-92	158	1169
-287	-393	1410	-87	155	1163
-287	-393	1410	-83	152	1159
-287	-393	1410	-78	151	1157
-287	-393	1410	-73	150	1156
-287	-393	1410	-68	150	1157
-287	-394	1410	-65	151	1159
-287	-394	1410	-61	152	1164
-287	-394	1410	-57	154	1170
-287	-394	1410	-53	157	1181
-287	-394	1410	-47	162	1193
-287	-394	1410	-45	164	1196
-287	-394	1410	-44	165	1198
-287	-394	1410	-43	167	1200
-287	-394	1410	-43	170	1204
-287	-394	1410	-45	172	1204
-287	-394	1410	-43	166	1199
-287	-394	1410	-42	156	1186
-287	-394	1410	-41	148	1175
-287	-394	1410	-39	141	1167
-287	-394	1410	-37	136	1161
-287	-394	1410	-35	133	1157
-287	-394	1410	-34	130	1154
-287	-394	1410	-32	128	1151
-287	-394	1410	-31	127	1148
-287	-395	1410	-29	126	1145
-287	-395	1410	-28	126	1143
-287	-395	1410	-27	125	1141
-287	-395	1410	-26	125	1141
-287	-395	1410	-24	127	1144
-287	-395	1410	-21	130	1148
